early_stopping/best_valid_loss,early_stopping/checks_since_best,early_stopping/distance_above_best,epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,offset/C,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/test/stress_mae,test/test/stress_rmse,test/test/virial_mae,test/test/virial_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/train/stress_mae,test/train/stress_rmse,test/train/virial_mae,test/train/virial_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,test/valid/stress_mae,test/valid/stress_rmse,test/valid/virial_mae,test/valid/virial_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise,valid/metrics/stress_mae,valid/metrics/stress_rmse,valid/metrics/virial_mae,valid/metrics/virial_rmse
,,,,,,145050,145052,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-6.9453229904174805,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,9.354345321655273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6329421997070312,0,0.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4,,,,,,,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.928571701049805,,112.0,,0.7282142639160156,1.502930998802185,2.2311453819274902,0.7282142639160156,1.502930998802185,,,,,,,,,,,,,,,
,,,4,,,,,,,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.246376991271973,,138.0,,0.5705472826957703,0.1313503533601761,0.7018976211547852,0.5705472826957703,0.1313503533601761,,,,,,,,,,,,,,,
,,,4,,,,,,,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8479533195495605,,171.0,,0.6759676337242126,0.07814116030931473,0.7541087865829468,0.6759676337242126,0.07814116030931473,,,,,,,,,,,,,,,
,,,4,,,,,,,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.102040767669678,,196.0,,0.5713566541671753,1.2337416410446167,1.805098295211792,0.5713566541671753,1.2337416410446167,,,,,,,,,,,,,,,
,,,4,,,,,,,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49350643157959,,154.0,,0.45914721488952637,0.08299175649881363,0.5421389937400818,0.45914721488952637,0.08299175649881363,,,,,,,,,,,,,,,
,,,4,,,,,,,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49350643157959,,154.0,,0.5099509358406067,0.06251212954521179,0.5724630355834961,0.5099509358406067,0.06251212954521179,,,,,,,,,,,,,,,
,,,,0.01,0.01,,,,,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5,,,,,,,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,160.0,,0.6073814630508423,0.10243520140647888,0.7098166942596436,0.6073814630508423,0.10243520140647888,,,,,,,,,,,,,,,
,,,5,,,,,,,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7519378662109375,,129.0,,0.7356166243553162,0.09167736768722534,0.8272939920425415,0.7356166243553162,0.09167736768722534,,,,,,,,,,,,,,,
,,,5,,,,,,,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.586592197418213,,179.0,,0.7199177742004395,0.08922942727804184,0.8091471791267395,0.7199177742004395,0.08922942727804184,,,,,,,,,,,,,,,
,,,5,,,,,,,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7519378662109375,,129.0,,0.6269992589950562,0.08569645136594772,0.7126957178115845,0.6269992589950562,0.08569645136594772,,,,,,,,,,,,,,,
,,,5,,,,,,,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.433961868286133,,106.0,,0.6489140391349792,0.09038542956113815,0.739299476146698,0.6489140391349792,0.09038542956113815,,,,,,,,,,,,,,,
,,,5,,,,,,,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.064516067504883,,124.0,,0.5251796245574951,0.28898367285728455,0.814163327217102,0.5251796245574951,0.28898367285728455,,,,,,,,,,,,,,,
,,,,0.01,0.01,,,,,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6,,,,,,,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.363636016845703,,88.0,,0.5289775133132935,0.6290233135223389,1.1580008268356323,0.5289775133132935,0.6290233135223389,,,,,,,,,,,,,,,
,,,6,,,,,,,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.780346870422363,,173.0,,0.500321626663208,0.10436615347862244,0.6046878099441528,0.500321626663208,0.10436615347862244,,,,,,,,,,,,,,,
,,,6,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.474575996398926,,118.0,,0.6557308435440063,0.05630358308553696,0.7120344042778015,0.6557308435440063,0.05630358308553696,,,,,,,,,,,,,,,
,,,6,,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.196721076965332,,122.0,,0.653558611869812,0.04413694888353348,0.6976955533027649,0.653558611869812,0.04413694888353348,,,,,,,,,,,,,,,
