Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
0.0000          -6.3993      -6.4468       0.0475   367.3
0.1000          -6.7012      -7.0031       0.3019  2335.7
0.2000          -6.8934      -7.1206       0.2272  1757.9
0.3000          -7.0108      -7.1744       0.1637  1266.1
0.4000          -7.0935      -7.2036       0.1100   851.2
0.5000          -7.1425      -7.2263       0.0838   648.3
0.6000          -7.1698      -7.2542       0.0844   653.3
0.7000          -7.1855      -7.2522       0.0667   515.9
0.8000          -7.1934      -7.2593       0.0659   510.0
0.9000          -7.1973      -7.2516       0.0542   419.6
1.0000          -7.1973      -7.2447       0.0474   366.8
1.1000          -7.1971      -7.2553       0.0582   450.0
1.2000          -7.1945      -7.2436       0.0491   379.8
1.3000          -7.1920      -7.2552       0.0632   489.0
1.4000          -7.1894      -7.2556       0.0662   512.2
1.5000          -7.1859      -7.2535       0.0676   523.2
1.6000          -7.1825      -7.2546       0.0721   558.0
1.7000          -7.1794      -7.2351       0.0557   430.7
1.8000          -7.1756      -7.2326       0.0569   440.3
1.9000          -7.1727      -7.2327       0.0599   463.5
2.0000          -7.1686      -7.2442       0.0756   584.8
2.1000          -7.1654      -7.2367       0.0713   551.6
2.2000          -7.1618      -7.2444       0.0826   639.3
2.3000          -7.1582      -7.2399       0.0818   632.6
2.4000          -7.1543      -7.2297       0.0754   583.7
2.5000          -7.1513      -7.2392       0.0880   680.6
2.6000          -7.1480      -7.2369       0.0888   687.2
2.7000          -7.1447      -7.2300       0.0853   660.1
2.8000          -7.1413      -7.2209       0.0796   615.7
2.9000          -7.1379      -7.2286       0.0907   702.0
3.0000          -7.1336      -7.2131       0.0795   615.1
3.1000          -7.1297      -7.2100       0.0802   620.7
3.2000          -7.1270      -7.2428       0.1158   895.7
3.3000          -7.1232      -7.2272       0.1041   805.1
3.4000          -7.1193      -7.2316       0.1123   868.8
3.5000          -7.1157      -7.2087       0.0930   719.2
3.6000          -7.1127      -7.2143       0.1016   786.1
3.7000          -7.1090      -7.2140       0.1050   812.2
3.8000          -7.1055      -7.2241       0.1186   917.6
3.9000          -7.1018      -7.2225       0.1207   934.0
4.0000          -7.0982      -7.2033       0.1051   813.1
4.1000          -7.0944      -7.1988       0.1044   807.5
4.2000          -7.0917      -7.1750       0.0833   644.2
4.3000          -7.0886      -7.1964       0.1078   833.6
4.4000          -7.0843      -7.1825       0.0982   759.6
4.5000          -7.0809      -7.2045       0.1235   955.7
4.6000          -7.0762      -7.1944       0.1182   914.5
4.7000          -7.0741      -7.1887       0.1146   886.4
4.8000          -7.0701      -7.1841       0.1140   881.8
4.9000          -7.0664      -7.1876       0.1212   937.3
5.0000          -7.0634      -7.1882       0.1248   965.5
5.1000          -7.0596      -7.2061       0.1466  1133.9
5.2000          -7.0557      -7.1564       0.1007   779.1
5.3000          -7.0516      -7.1729       0.1213   938.2
5.4000          -7.0488      -7.1809       0.1321  1021.9
5.5000          -7.0451      -7.1659       0.1208   934.7
5.6000          -7.0416      -7.1567       0.1151   890.7
5.7000          -7.0377      -7.1751       0.1373  1062.4
5.8000          -7.0344      -7.1594       0.1250   967.4
5.9000          -7.0312      -7.1945       0.1633  1263.5
6.0000          -7.0275      -7.1663       0.1388  1074.2
6.1000          -7.0244      -7.1557       0.1313  1015.4
6.2000          -7.0211      -7.1504       0.1293  1000.1
6.3000          -7.0183      -7.1858       0.1676  1296.5
6.4000          -7.0141      -7.1533       0.1392  1077.2
6.5000          -7.0104      -7.1612       0.1508  1166.3
6.6000          -7.0064      -7.1418       0.1354  1047.6
6.7000          -7.0031      -7.1476       0.1445  1118.2
6.8000          -6.9998      -7.1412       0.1414  1094.1
6.9000          -6.9968      -7.1768       0.1800  1392.4
7.0000          -6.9917      -7.1734       0.1817  1405.9
7.1000          -6.9894      -7.1488       0.1595  1233.8
7.2000          -6.9859      -7.1351       0.1492  1154.2
7.3000          -6.9821      -7.1511       0.1690  1307.6
7.4000          -6.9780      -7.1266       0.1487  1150.1
7.5000          -6.9746      -7.1527       0.1781  1377.8
7.6000          -6.9703      -7.1325       0.1622  1254.8
7.7000          -6.9668      -7.1399       0.1731  1339.3
7.8000          -6.9635      -7.1331       0.1697  1312.7
7.9000          -6.9617      -7.1278       0.1661  1285.2
8.0000          -6.9575      -7.1316       0.1741  1346.8
8.1000          -6.9531      -7.1644       0.2112  1634.2
8.2000          -6.9480      -7.1045       0.1565  1210.9
8.3000          -6.9472      -7.1227       0.1755  1357.6
8.4000          -6.9430      -7.0869       0.1439  1113.3
8.5000          -6.9393      -7.1391       0.1998  1545.4
8.6000          -6.9356      -7.1419       0.2064  1596.5
8.7000          -6.9322      -7.1207       0.1886  1458.9
8.8000          -6.9292      -7.1186       0.1894  1465.5
8.9000          -6.9237      -7.1334       0.2097  1622.2
9.0000          -6.9208      -7.1316       0.2108  1630.5
9.1000          -6.9183      -7.1414       0.2231  1726.3
9.2000          -6.9137      -7.1308       0.2171  1679.4
9.3000          -6.9107      -7.1560       0.2453  1897.8
9.4000          -6.9077      -7.1149       0.2073  1603.6
9.5000          -6.9040      -7.0976       0.1936  1497.7
9.6000          -6.8985      -7.1219       0.2234  1728.1
9.7000          -6.8965      -7.1132       0.2167  1676.4
9.8000          -6.8926      -7.1171       0.2244  1736.2
9.9000          -6.8879      -7.0479       0.1600  1238.0
10.0000         -6.8849      -7.0803       0.1954  1511.4
10.1000         -6.8820      -7.0733       0.1912  1479.3
10.2000         -6.8780      -7.0444       0.1663  1286.9
10.3000         -6.8746      -7.0887       0.2142  1656.8
10.4000         -6.8700      -7.0437       0.1737  1343.6
10.5000         -6.8682      -7.1134       0.2452  1896.6
10.6000         -6.8655      -7.0990       0.2336  1806.9
10.7000         -6.8601      -7.0967       0.2366  1830.1
10.8000         -6.8570      -7.1118       0.2548  1971.3
10.9000         -6.8537      -7.1088       0.2551  1973.4
11.0000         -6.8500      -7.0447       0.1947  1506.2
11.1000         -6.8472      -7.1276       0.2805  2169.7
11.2000         -6.8463      -7.0937       0.2474  1913.7
11.3000         -6.8371      -7.0434       0.2063  1596.2
11.4000         -6.8337      -7.0964       0.2628  2032.9
11.5000         -6.8320      -7.0828       0.2508  1939.9
11.6000         -6.8288      -7.0889       0.2601  2012.5
11.7000         -6.8234      -7.0262       0.2028  1568.7
11.8000         -6.8192      -7.0696       0.2504  1937.2
11.9000         -6.8180      -7.0549       0.2369  1832.4
12.0000         -6.8149      -7.0461       0.2312  1788.8
12.1000         -6.8073      -7.0622       0.2550  1972.6
12.2000         -6.8054      -7.0833       0.2780  2150.3
12.3000         -6.8041      -7.0097       0.2057  1591.2
12.4000         -6.7987      -6.9946       0.1958  1515.0
12.5000         -6.7950      -7.0810       0.2860  2212.5
12.6000         -6.7922      -7.0513       0.2591  2004.6
12.7000         -6.7898      -7.0293       0.2396  1853.3
12.8000         -6.7846      -7.0719       0.2873  2222.9
12.9000         -6.7795      -7.0554       0.2759  2134.3
13.0000         -6.7777      -7.0201       0.2424  1874.9
13.1000         -6.7760      -7.0197       0.2437  1885.7
13.2000         -6.7704      -7.0454       0.2750  2127.2
13.3000         -6.7660      -7.0132       0.2472  1912.4
13.4000         -6.7652      -7.0723       0.3071  2376.1
13.5000         -6.7597      -7.0331       0.2734  2115.5
13.6000         -6.7545      -7.0087       0.2542  1966.5
13.7000         -6.7499      -7.0311       0.2812  2175.7
13.8000         -6.7466      -7.0343       0.2877  2225.8
13.9000         -6.7413      -6.9638       0.2225  1721.3
14.0000         -6.7405      -7.0204       0.2798  2164.8
14.1000         -6.7331      -7.0288       0.2957  2287.6
14.2000         -6.7288      -7.0486       0.3198  2473.9
14.3000         -6.7282      -6.9891       0.2609  2018.8
14.4000         -6.7228      -6.9980       0.2752  2129.1
14.5000         -6.7188      -6.9554       0.2366  1830.3
14.6000         -6.7231      -6.9898       0.2667  2063.2
14.7000         -6.7209      -7.0316       0.3107  2403.9
14.8000         -6.7201      -7.0284       0.3084  2385.6
14.9000         -6.7171      -7.0409       0.3238  2505.0
15.0000         -6.7133      -7.0096       0.2964  2292.9
15.1000         -6.6996      -6.9737       0.2741  2120.9
15.2000         -6.6906      -6.9432       0.2526  1954.2
15.3000         -6.6924      -7.0700       0.3776  2921.3
15.4000         -6.6935      -6.9677       0.2742  2121.2
15.5000         -6.6939      -7.0015       0.3076  2379.5
15.6000         -6.6901      -7.0296       0.3395  2626.6
15.7000         -6.6896      -6.9635       0.2739  2119.2
15.8000         -6.6868      -7.0503       0.3635  2811.9
15.9000         -6.6822      -6.9771       0.2949  2281.8
16.0000         -6.6810      -6.9774       0.2964  2292.9
16.1000         -6.6743      -7.0085       0.3342  2585.7
16.2000         -6.6716      -7.0161       0.3445  2665.0
16.3000         -6.6703      -7.0224       0.3521  2723.6
16.4000         -6.6662      -7.0193       0.3531  2731.8
16.5000         -6.6579      -7.0238       0.3658  2830.1
16.6000         -6.6565      -7.0076       0.3511  2716.4
16.7000         -6.6503      -6.9553       0.3050  2359.3
16.8000         -6.6465      -6.9298       0.2833  2191.3
16.9000         -6.6463      -7.0021       0.3559  2753.3
17.0000         -6.6426      -7.0735       0.4309  3333.5
17.1000         -6.6363      -6.8988       0.2625  2031.1
17.2000         -6.6278      -6.9309       0.3031  2345.1
17.3000         -6.6268      -6.9325       0.3057  2364.7
17.4000         -6.6250      -6.9719       0.3469  2683.7
17.5000         -6.6194      -6.9289       0.3095  2394.4
17.6000         -6.6159      -6.8877       0.2718  2102.8
17.7000         -6.6113      -7.0044       0.3931  3041.4
17.8000         -6.6074      -6.9867       0.3793  2934.7
17.9000         -6.5958      -6.9461       0.3503  2710.3
18.0000         -6.5961      -6.9060       0.3099  2397.4
18.1000         -6.5917      -6.9185       0.3268  2528.4
18.2000         -6.5817      -6.9474       0.3657  2829.4
18.3000         -6.5773      -6.9608       0.3835  2966.8
18.4000         -6.5771      -6.9538       0.3767  2914.1
18.5000         -6.5574      -6.9461       0.3886  3006.4
18.6000         -6.5479      -6.9236       0.3756  2905.8
18.7000         -6.5489      -6.8974       0.3486  2696.7
18.8000         -6.5542      -6.8800       0.3258  2520.5
18.9000         -6.5554      -6.8567       0.3013  2331.1
19.0000         -6.5527      -6.8748       0.3221  2491.7
19.1000         -6.5542      -6.9560       0.4018  3108.3
19.2000         -6.5528      -6.9586       0.4058  3139.3
19.3000         -6.5548      -6.9645       0.4097  3169.3
19.4000         -6.5529      -6.9409       0.3881  3002.4
19.5000         -6.5500      -6.9329       0.3829  2962.3
19.6000         -6.5473      -6.9309       0.3836  2967.7
19.7000         -6.5439      -6.8970       0.3531  2732.0
19.8000         -6.5356      -6.9273       0.3916  3029.8
19.9000         -6.5373      -6.8909       0.3536  2735.7
20.0000         -6.5339      -6.9587       0.4248  3286.3
20.1000         -6.5306      -6.9273       0.3968  3069.6
20.2000         -6.5223      -6.9812       0.4589  3550.0
20.3000         -6.5105      -6.9273       0.4168  3224.7
20.4000         -6.5151      -6.8394       0.3243  2508.9
20.5000         -6.5203      -6.8738       0.3536  2735.3
20.6000         -6.5264      -6.8984       0.3720  2878.0
20.7000         -6.5224      -6.9627       0.4403  3406.0
20.8000         -6.5216      -6.9089       0.3873  2996.1
20.9000         -6.5207      -6.8878       0.3671  2839.8
21.0000         -6.5198      -6.9151       0.3953  3057.8
21.1000         -6.5138      -6.9103       0.3965  3067.2
21.2000         -6.5171      -6.8836       0.3666  2835.8
21.3000         -6.5197      -6.8492       0.3295  2549.4
21.4000         -6.5214      -6.8641       0.3427  2651.4
21.5000         -6.4997      -6.8407       0.3410  2638.5
21.6000         -6.5056      -6.8982       0.3926  3037.0
21.7000         -6.5118      -6.8768       0.3650  2823.9
21.8000         -6.5165      -6.8799       0.3634  2811.5
21.9000         -6.5165      -6.8870       0.3705  2866.5
22.0000         -6.5183      -6.9019       0.3836  2968.0
22.1000         -6.5166      -6.9449       0.4283  3313.6
22.2000         -6.5160      -6.8863       0.3704  2865.4
22.3000         -6.5204      -6.8703       0.3499  2707.0
22.4000         -6.5131      -6.9037       0.3906  3022.1
22.5000         -6.5127      -6.9570       0.4443  3437.5
22.6000         -6.5193      -6.9494       0.4301  3327.7
22.7000         -6.5197      -6.9156       0.3960  3063.5
22.8000         -6.5169      -6.8592       0.3424  2648.6
22.9000         -6.5211      -6.9764       0.4553  3522.2
23.0000         -6.5242      -6.9573       0.4332  3351.1
23.1000         -6.5229      -6.9227       0.3998  3093.0
23.2000         -6.5213      -6.9005       0.3791  2933.2
23.3000         -6.5182      -6.9901       0.4719  3650.7
23.4000         -6.5219      -6.9232       0.4012  3103.9
23.5000         -6.5162      -6.9208       0.4047  3130.6
23.6000         -6.5044      -6.8026       0.2983  2307.6
23.7000         -6.5082      -6.9340       0.4258  3294.0
23.8000         -6.5062      -6.9466       0.4404  3407.0
23.9000         -6.5017      -6.8539       0.3522  2724.4
24.0000         -6.4952      -6.8584       0.3632  2810.0
24.1000         -6.4978      -6.9063       0.4085  3160.3
24.2000         -6.5078      -6.9137       0.4059  3140.0
24.3000         -6.5097      -6.9047       0.3950  3056.0
24.4000         -6.5161      -6.8313       0.3152  2438.2
24.5000         -6.5088      -6.8985       0.3897  3014.6
24.6000         -6.5089      -6.9598       0.4509  3488.4
24.7000         -6.5117      -6.9030       0.3913  3027.0
24.8000         -6.5139      -6.8771       0.3632  2809.6
24.9000         -6.5128      -6.8577       0.3449  2668.2
25.0000         -6.5138      -6.9197       0.4059  3140.4
25.1000         -6.5132      -6.8478       0.3346  2588.5
25.2000         -6.5134      -6.9309       0.4175  3229.8
25.3000         -6.5096      -6.8542       0.3447  2666.3
25.4000         -6.4846      -6.8868       0.4022  3111.2
25.5000         -6.4857      -6.8587       0.3730  2885.8
25.6000         -6.4899      -6.8563       0.3664  2834.8
25.7000         -6.4929      -6.8773       0.3844  2973.6
25.8000         -6.4960      -6.9246       0.4286  3315.5
25.9000         -6.4954      -6.8482       0.3528  2729.3
26.0000         -6.4989      -6.8434       0.3445  2665.4
26.1000         -6.4986      -6.8553       0.3567  2759.6
26.2000         -6.4987      -6.8553       0.3566  2758.5
26.3000         -6.4939      -6.9486       0.4548  3518.1
26.4000         -6.4834      -6.8865       0.4031  3118.4
26.5000         -6.4895      -6.9040       0.4145  3206.9
26.6000         -6.4907      -6.8955       0.4048  3131.8
26.7000         -6.4896      -6.9862       0.4966  3842.0
26.8000         -6.4945      -6.9036       0.4090  3164.5
26.9000         -6.4952      -6.8544       0.3592  2778.6
27.0000         -6.4982      -6.9798       0.4816  3725.7
27.1000         -6.4959      -6.9231       0.4272  3305.0
27.2000         -6.4959      -6.8633       0.3673  2841.7
27.3000         -6.4937      -6.9564       0.4626  3579.2
27.4000         -6.4996      -6.8902       0.3905  3021.2
27.5000         -6.4867      -6.8417       0.3549  2745.7
27.6000         -6.4884      -6.8454       0.3569  2761.3
27.7000         -6.4881      -6.9117       0.4237  3277.6
27.8000         -6.4895      -6.8568       0.3673  2841.9
27.9000         -6.4953      -6.8554       0.3601  2785.7
28.0000         -6.5018      -6.9549       0.4531  3505.3
28.1000         -6.5089      -6.9250       0.4160  3218.6
28.2000         -6.5150      -6.9329       0.4179  3233.0
28.3000         -6.5125      -6.9223       0.4098  3170.0
28.4000         -6.5140      -6.8273       0.3133  2423.6
28.5000         -6.5107      -6.9043       0.3936  3045.4
28.6000         -6.5155      -6.9399       0.4244  3283.2
28.7000         -6.5151      -6.8918       0.3767  2914.3
28.8000         -6.5223      -6.9536       0.4312  3336.3
28.9000         -6.5141      -6.8994       0.3853  2981.1
29.0000         -6.5250      -6.9199       0.3948  3054.4
29.1000         -6.5138      -6.8822       0.3683  2849.5
29.2000         -6.5178      -6.9452       0.4274  3306.4
29.3000         -6.5194      -6.9392       0.4198  3247.3
29.4000         -6.5200      -6.9098       0.3898  3015.7
29.5000         -6.5229      -6.9436       0.4206  3254.3
29.6000         -6.5205      -6.9216       0.4011  3103.3
29.7000         -6.5244      -6.9780       0.4536  3509.1
29.8000         -6.5133      -6.8812       0.3679  2846.3
29.9000         -6.5085      -6.9128       0.4043  3127.8
30.0000         -6.5081      -6.8509       0.3428  2651.9
30.1000         -6.5040      -6.7962       0.2922  2260.5
30.2000         -6.5012      -6.9082       0.4071  3149.1
30.3000         -6.5039      -6.8811       0.3772  2918.4
30.4000         -6.4974      -6.8474       0.3500  2708.1
30.5000         -6.4991      -6.9907       0.4915  3802.6
30.6000         -6.4998      -6.8884       0.3886  3006.3
30.7000         -6.5113      -6.9082       0.3969  3070.4
30.8000         -6.5139      -6.8896       0.3756  2906.1
30.9000         -6.5161      -6.9624       0.4463  3452.5
31.0000         -6.5169      -6.9553       0.4385  3392.1
31.1000         -6.5142      -6.9751       0.4609  3565.4
31.2000         -6.5109      -6.8811       0.3703  2864.5
31.3000         -6.5078      -6.8531       0.3454  2671.8
31.4000         -6.5068      -6.8561       0.3493  2702.1
31.5000         -6.5088      -6.9515       0.4427  3424.7
31.6000         -6.5004      -6.8155       0.3151  2437.5
31.7000         -6.5148      -6.8879       0.3731  2886.7
31.8000         -6.5216      -6.9510       0.4294  3321.7
31.9000         -6.5161      -6.8740       0.3579  2768.8
32.0000         -6.5190      -6.9100       0.3910  3024.7
32.1000         -6.5154      -6.8613       0.3460  2676.4
32.2000         -6.5237      -6.9247       0.4011  3102.8
32.3000         -6.5223      -6.9611       0.4388  3394.6
32.4000         -6.5206      -6.8483       0.3277  2535.0
32.5000         -6.5215      -6.9962       0.4747  3672.7
32.6000         -6.5196      -6.9383       0.4187  3239.4
32.7000         -6.5224      -6.8594       0.3370  2607.3
32.8000         -6.5250      -6.9690       0.4440  3435.0
32.9000         -6.5264      -6.9278       0.4014  3105.6
33.0000         -6.5228      -6.9731       0.4503  3483.9
33.1000         -6.5195      -6.8806       0.3611  2793.5
33.2000         -6.5185      -6.8967       0.3782  2925.6
33.3000         -6.5190      -6.8382       0.3192  2469.6
33.4000         -6.5231      -6.8562       0.3331  2577.2
33.5000         -6.5197      -6.8907       0.3710  2870.3
33.6000         -6.5208      -6.8711       0.3503  2710.4
33.7000         -6.5241      -6.9601       0.4360  3373.2
33.8000         -6.5199      -6.8095       0.2896  2240.3
33.9000         -6.5184      -6.9261       0.4077  3154.1
34.0000         -6.5188      -6.8121       0.2933  2269.4
34.1000         -6.5172      -6.9438       0.4266  3300.0
34.2000         -6.5141      -6.9475       0.4334  3352.6
34.3000         -6.5079      -6.8625       0.3546  2743.2
34.4000         -6.4973      -6.9214       0.4241  3281.1
34.5000         -6.4981      -6.9316       0.4335  3354.0
34.6000         -6.5041      -6.8006       0.2966  2294.4
34.7000         -6.5056      -6.9458       0.4403  3406.0
34.8000         -6.5121      -6.8745       0.3624  2803.8
34.9000         -6.5107      -6.8926       0.3818  2954.1
35.0000         -6.5172      -6.8621       0.3449  2668.2
35.1000         -6.5157      -6.8599       0.3443  2663.4
35.2000         -6.5060      -6.8897       0.3837  2968.2
35.3000         -6.5086      -6.8856       0.3770  2916.8
35.4000         -6.5167      -6.8445       0.3279  2536.6
35.5000         -6.5231      -6.9182       0.3950  3056.2
35.6000         -6.5224      -6.9009       0.3785  2928.3
35.7000         -6.5226      -6.8852       0.3626  2805.3
35.8000         -6.5265      -6.9986       0.4720  3651.9
35.9000         -6.5205      -6.9081       0.3877  2999.2
36.0000         -6.5239      -6.9359       0.4120  3187.3
36.1000         -6.5214      -6.9065       0.3851  2979.2
36.2000         -6.5200      -6.8425       0.3224  2494.2
36.3000         -6.5211      -6.8655       0.3444  2664.4
36.4000         -6.5228      -6.8989       0.3762  2910.3
36.5000         -6.5254      -6.8562       0.3308  2559.3
36.6000         -6.5250      -6.9636       0.4387  3393.6
36.7000         -6.5270      -6.9072       0.3801  2940.6
36.8000         -6.5186      -6.9678       0.4492  3475.1
36.9000         -6.5147      -6.9553       0.4406  3408.7
37.0000         -6.5211      -6.8857       0.3646  2820.8
37.1000         -6.5229      -6.9537       0.4308  3333.2
37.2000         -6.5231      -6.8803       0.3572  2763.5
37.3000         -6.5181      -6.8620       0.3439  2660.8
37.4000         -6.5151      -6.9926       0.4775  3693.8
37.5000         -6.5126      -6.8766       0.3640  2816.1
37.6000         -6.5107      -6.9821       0.4714  3646.7
37.7000         -6.5126      -6.8658       0.3532  2732.2
37.8000         -6.5132      -6.9333       0.4201  3250.2
37.9000         -6.5120      -6.8318       0.3198  2473.8
38.0000         -6.5129      -6.8866       0.3736  2890.6
38.1000         -6.5174      -6.9197       0.4022  3111.8
38.2000         -6.5178      -6.8852       0.3674  2842.6
38.3000         -6.5228      -6.8687       0.3459  2675.8
38.4000         -6.5216      -6.9057       0.3841  2971.3
38.5000         -6.5211      -6.9092       0.3881  3002.4
38.6000         -6.5205      -6.9091       0.3886  3006.7
38.7000         -6.5250      -6.9428       0.4178  3232.6
38.8000         -6.5255      -6.9530       0.4275  3307.2
38.9000         -6.5262      -6.8991       0.3729  2885.1
39.0000         -6.5132      -6.9206       0.4074  3151.6
39.1000         -6.5196      -6.8573       0.3377  2612.6
39.2000         -6.5235      -6.8665       0.3430  2653.6
39.3000         -6.5169      -6.8698       0.3529  2730.3
39.4000         -6.5104      -6.8335       0.3231  2499.6
39.5000         -6.5114      -6.9502       0.4389  3395.2
39.6000         -6.5043      -6.9031       0.3988  3085.3
39.7000         -6.5133      -6.8579       0.3446  2665.8
39.8000         -6.5156      -6.9143       0.3987  3084.3
39.9000         -6.5144      -6.8994       0.3849  2978.1
40.0000         -6.5009      -6.8607       0.3598  2783.3
40.1000         -6.5128      -6.9456       0.4328  3348.4
40.2000         -6.5059      -6.8229       0.3171  2452.8
40.3000         -6.5138      -7.0077       0.4939  3821.1
40.4000         -6.5198      -6.9145       0.3947  3053.5
40.5000         -6.5221      -6.9352       0.4131  3195.8
40.6000         -6.5163      -6.8819       0.3656  2828.5
40.7000         -6.5162      -6.8923       0.3762  2910.2
40.8000         -6.5181      -6.9686       0.4505  3485.5
40.9000         -6.5101      -6.8156       0.3055  2363.7
41.0000         -6.5062      -6.8964       0.3902  3018.9
41.1000         -6.5134      -6.9197       0.4063  3143.4
41.2000         -6.5016      -6.8583       0.3567  2759.6
41.3000         -6.5079      -6.7873       0.2793  2161.0
41.4000         -6.5115      -6.9475       0.4360  3373.0
41.5000         -6.5121      -6.8519       0.3399  2629.2
41.6000         -6.5188      -6.8963       0.3775  2920.5
41.7000         -6.5179      -6.8877       0.3697  2860.4
41.8000         -6.5214      -6.8852       0.3638  2814.3
41.9000         -6.5206      -6.8772       0.3566  2759.0
42.0000         -6.5215      -6.9591       0.4377  3386.0
42.1000         -6.5198      -6.9297       0.4099  3171.2
42.2000         -6.5157      -6.9507       0.4350  3365.7
42.3000         -6.5224      -6.8998       0.3775  2920.1
42.4000         -6.5135      -6.9462       0.4328  3348.0
42.5000         -6.5149      -6.9143       0.3994  3089.9
42.6000         -6.5154      -6.9050       0.3896  3014.0
42.7000         -6.5078      -6.8818       0.3741  2893.8
42.8000         -6.4905      -6.8540       0.3636  2812.6
42.9000         -6.4946      -6.8505       0.3559  2753.6
43.0000         -6.4999      -6.9691       0.4692  3630.3
43.1000         -6.5033      -7.0025       0.4992  3861.8
43.2000         -6.5010      -6.9081       0.4071  3149.5
43.3000         -6.5041      -6.8953       0.3912  3026.8
43.4000         -6.5066      -6.8693       0.3627  2806.1
43.5000         -6.5095      -6.9570       0.4474  3461.6
43.6000         -6.5077      -6.8993       0.3916  3029.6
43.7000         -6.5141      -6.8807       0.3665  2835.6
43.8000         -6.5136      -6.9397       0.4262  3297.0
43.9000         -6.5111      -6.9455       0.4344  3360.7
44.0000         -6.5007      -6.8938       0.3931  3041.3
44.1000         -6.5071      -6.9323       0.4252  3289.6
44.2000         -6.5164      -6.8418       0.3253  2516.9
44.3000         -6.5228      -6.9399       0.4171  3226.9
44.4000         -6.5211      -6.8775       0.3564  2757.5
44.5000         -6.5176      -6.9439       0.4263  3298.1
44.6000         -6.5198      -6.9488       0.4291  3319.3
44.7000         -6.5266      -6.8287       0.3021  2337.1
44.8000         -6.5315      -6.9182       0.3867  2991.9
44.9000         -6.5338      -6.8882       0.3545  2742.2
45.0000         -6.5248      -6.8855       0.3607  2790.7
45.1000         -6.5308      -6.9471       0.4164  3221.1
45.2000         -6.5267      -6.9221       0.3954  3059.1
45.3000         -6.5288      -6.8218       0.2930  2266.9
45.4000         -6.5286      -6.9105       0.3820  2955.0
45.5000         -6.5313      -6.9209       0.3896  3014.0
45.6000         -6.5341      -7.0040       0.4699  3635.3
45.7000         -6.5389      -6.9257       0.3868  2992.5
45.8000         -6.5345      -6.8777       0.3432  2655.0
45.9000         -6.5333      -6.8905       0.3572  2763.6
46.0000         -6.5247      -6.9527       0.4280  3311.1
46.1000         -6.5235      -6.9120       0.3885  3005.7
46.2000         -6.5275      -6.8412       0.3137  2427.0
46.3000         -6.5340      -6.9185       0.3845  2974.5
46.4000         -6.5352      -6.9859       0.4508  3487.4
46.5000         -6.5220      -6.9342       0.4122  3188.9
46.6000         -6.5294      -7.0306       0.5012  3877.3
46.7000         -6.5272      -6.9291       0.4019  3109.5
46.8000         -6.5331      -6.9358       0.4026  3115.0
46.9000         -6.5310      -6.8916       0.3605  2789.3
47.0000         -6.5356      -6.9221       0.3865  2990.0
47.1000         -6.5301      -6.8740       0.3439  2660.7
47.2000         -6.5339      -6.8463       0.3124  2416.9
47.3000         -6.5333      -7.0111       0.4778  3696.1
47.4000         -6.5284      -6.9330       0.4046  3130.0
47.5000         -6.5374      -6.9015       0.3641  2816.8
47.6000         -6.5354      -6.9190       0.3836  2967.9
47.7000         -6.5396      -6.9891       0.4494  3476.9
47.8000         -6.5377      -6.8828       0.3450  2669.4
47.9000         -6.5301      -6.9119       0.3819  2954.4
48.0000         -6.5302      -6.9051       0.3749  2900.5
48.1000         -6.5331      -6.8140       0.2809  2173.0
48.2000         -6.5359      -6.8789       0.3429  2653.1
48.3000         -6.5375      -6.8677       0.3302  2554.3
48.4000         -6.5340      -6.9125       0.3785  2928.3
48.5000         -6.5358      -6.9475       0.4117  3184.7
48.6000         -6.5360      -6.9400       0.4040  3125.3
48.7000         -6.5256      -6.8890       0.3634  2811.2
48.8000         -6.5166      -6.9600       0.4434  3430.2
48.9000         -6.5251      -6.9603       0.4352  3366.9
49.0000         -6.5282      -6.9171       0.3889  3008.7
49.1000         -6.5299      -6.8775       0.3476  2689.2
49.2000         -6.5325      -6.9938       0.4613  3568.6
49.3000         -6.5355      -6.9565       0.4210  3257.2
49.4000         -6.5280      -6.9371       0.4091  3165.2
49.5000         -6.5284      -6.9576       0.4292  3320.5
49.6000         -6.5329      -6.9941       0.4612  3567.9
49.7000         -6.5266      -6.9022       0.3756  2905.7
49.8000         -6.5348      -6.9345       0.3998  3093.0
49.9000         -6.5297      -6.8878       0.3580  2769.9
50.0000         -6.5314      -6.8967       0.3653  2826.3
50.1000         -6.5329      -6.9708       0.4379  3387.7
50.2000         -6.5322      -7.0380       0.5058  3913.2
50.3000         -6.5287      -6.9405       0.4117  3185.1
50.4000         -6.5321      -6.9443       0.4122  3189.1
50.5000         -6.5341      -6.9180       0.3839  2969.7
50.6000         -6.5290      -6.9605       0.4315  3338.1
50.7000         -6.5289      -6.9734       0.4445  3439.1
50.8000         -6.5295      -6.8379       0.3085  2386.4
50.9000         -6.5348      -7.0018       0.4669  3612.4
51.0000         -6.5362      -6.9369       0.4008  3100.6
51.1000         -6.5359      -6.9566       0.4207  3254.5
51.2000         -6.5328      -6.9214       0.3886  3006.2
51.3000         -6.5318      -6.9191       0.3874  2996.8
51.4000         -6.5315      -6.8979       0.3665  2835.1
51.5000         -6.5343      -6.9132       0.3790  2931.9
51.6000         -6.5340      -6.8886       0.3545  2742.8
51.7000         -6.5321      -6.9186       0.3865  2990.3
