time,n_atoms,n_bonds,sp1,sp2,sp3,undercoord,overcoord,sp2_fraction,sp3_fraction,avg_coordination,avg_bond_length_A
23650,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5421292045230621
23700,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5298002012815197
23750,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5471876340035398
23800,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.546774935457664
23850,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.54142406573609
23900,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5428456328799276
23950,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5346492300415202
24000,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5282538055748733
24050,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5483479492428047
24100,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5514698886423177
24150,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5427825986638932
24200,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.550923942312684
24250,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5316513069025186
24300,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.541702253851188
24350,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5309794232353682
24400,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5329160750351656
24450,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5225487719937756
24500,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5321903498278522
24550,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.521549679830428
24600,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5417414092188684
24650,27,52,1,2,24,1,0,0.07407407407407407,0.8888888888888888,3.8518518518518516,1.535905248942245
24700,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5490285440736524
24750,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5336047347090622
24800,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5322629972071171
24850,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5276582069118616
24900,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5436235935511549
24950,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5370588174540702
25000,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5448307214836876
25050,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5330656158345781
25100,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5412586774990638
25150,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5440359505442143
25200,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.524759328398651
25250,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5302833725132128
25300,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.529150596020304
25350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.537877908829002
25400,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5374392182576417
25450,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.530385286869992
25500,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5367307990646184
25550,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5405949218619819
25600,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5206909662640549
25650,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5451856622195446
25700,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.532605491177063
25750,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.550974062402386
25800,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5442613739017512
25850,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.535407620695594
25900,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5304945246673274
25950,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5326097462878157
26000,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.538832724740305
26050,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5473737386771955
26100,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5342944868190123
26150,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5402497025371462
26200,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5505796637699554
26250,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5516181679362517
26300,27,52,0,5,21,0,1,0.18518518518518517,0.7777777777777778,3.8518518518518516,1.5404701739751234
26350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.536712387120029
26400,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5484935741188406
26450,27,54,0,2,23,0,2,0.07407407407407407,0.8518518518518519,4.0,1.5561795641884277
26500,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.526475632839453
26550,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5418419049292245
26600,27,53,0,4,21,0,2,0.14814814814814814,0.7777777777777778,3.925925925925926,1.537924904485109
26650,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5301740719735666
26700,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.547618450793622
26750,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5457534628408907
26800,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5408120383736317
26850,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5456625469886207
26900,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5455560949795182
26950,27,52,1,3,22,1,1,0.1111111111111111,0.8148148148148148,3.8518518518518516,1.532968730966881
27000,27,52,0,5,21,0,1,0.18518518518518517,0.7777777777777778,3.8518518518518516,1.5312436870888038
27050,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5336180819237435
27100,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5322891806095362
27150,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5327293245028768
27200,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5409861624887151
27250,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5266404430294946
27300,27,52,0,5,21,0,1,0.18518518518518517,0.7777777777777778,3.8518518518518516,1.5372606125639505
27350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.538205077472775
27400,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5459436863575216
27450,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5462094124144745
27500,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.545328600271526
27550,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5351377494983836
27600,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5389143975808595
27650,27,54,0,2,23,0,2,0.07407407407407407,0.8518518518518519,4.0,1.552955263947102
27700,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5339059648023277
27750,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5309768351488449
27800,27,55,0,1,23,0,3,0.037037037037037035,0.8518518518518519,4.074074074074074,1.5551923795880627
27850,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5495804874967363
27900,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5406919284220895
27950,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5306274709585188
28000,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5487968236000706
28050,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5480611822729742
28100,27,53,0,4,21,0,2,0.14814814814814814,0.7777777777777778,3.925925925925926,1.5372368552937612
28150,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.544966160888004
28200,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5389220763245706
28250,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.548144091336631
28300,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5310275276644738
28350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5385955982050517
28400,27,52,0,6,19,0,2,0.2222222222222222,0.7037037037037037,3.8518518518518516,1.5259712178192935
28450,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5472801403837062
28500,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5375923325015295
28550,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5463864931271796
28600,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5263339686805415
28650,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5449667164156238
28700,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5338859844870971
28750,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5321601537245442
28800,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.549383136114553
28850,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.535939932273375
28900,27,50,1,6,20,1,0,0.2222222222222222,0.7407407407407407,3.7037037037037037,1.5273047424850237
28950,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5489701590061071
29000,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5553651366900523
29050,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5249770377350675
29100,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.54157462358407
29150,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5497719890897304
29200,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5342625803630634
29250,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5446646003297457
29300,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5322443517021451
29350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5416070124888135
29400,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5439353166892804
29450,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5480404045263378
29500,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5447509968125521
29550,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5404515960457346
29600,27,52,0,5,21,0,1,0.18518518518518517,0.7777777777777778,3.8518518518518516,1.540947268387613
29650,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5335121663255666
29700,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5364461104785898
29750,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5164469056439742
29800,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5333332473482326
29850,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5441850102180015
29900,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5469567888629605
29950,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5448841906324415
30000,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5404941581778655
30050,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5370722775171843
30100,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5463786525962127
30150,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5529191245682707
30200,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5475102223946045
30250,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5599741277590147
30300,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5305832767509664
30350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5464406108708155
30400,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5513209896817195
30450,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5347170300825996
30500,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.534422484953852
30550,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5440007187970497
30600,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.544985124537626
30650,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.542512894911673
30700,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.544698362888482
30750,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5483175065764148
30800,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5295475685150126
30850,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5459892124710075
30900,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5302363903361142
30950,27,52,0,6,19,0,2,0.2222222222222222,0.7037037037037037,3.8518518518518516,1.530224057292324
31000,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.546156598750123
31050,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5334010829436002
31100,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5479410508824942
31150,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5417529889289747
31200,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5514061610735501
31250,27,50,1,6,20,1,0,0.2222222222222222,0.7407407407407407,3.7037037037037037,1.523240146645895
31300,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5447164805156874
31350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5306736271232588
31400,27,53,0,4,21,0,2,0.14814814814814814,0.7777777777777778,3.925925925925926,1.5444056157725377
31450,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5601339971813104
31500,27,51,1,5,20,1,1,0.18518518518518517,0.7407407407407407,3.7777777777777777,1.5410695779830548
31550,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5377778981075616
31600,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5379423158249683
31650,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5579113023417028
31700,27,53,0,4,21,0,2,0.14814814814814814,0.7777777777777778,3.925925925925926,1.5438923940119733
31750,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5447108191505605
31800,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5476427411364637
31850,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5175037516495415
31900,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5241126000637177
31950,27,50,0,9,17,0,1,0.3333333333333333,0.6296296296296297,3.7037037037037037,1.5217097577051175
32000,27,52,0,5,21,0,1,0.18518518518518517,0.7777777777777778,3.8518518518518516,1.5289676810436108
32050,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5430059236291025
32100,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.536226243609607
32150,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5668504712564493
32200,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5467644274301529
32250,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5375734740003142
32300,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5380035796103744
32350,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5447780989079294
32400,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5368464586828425
32450,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5508876876860125
32500,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5323901676217333
32550,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5454897437416957
32600,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5502489086307225
32650,27,53,0,4,21,0,2,0.14814814814814814,0.7777777777777778,3.925925925925926,1.5441500908206776
32700,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5522250138574505
32750,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5132970587020649
32800,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.530825198719703
32850,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5197959975604134
32900,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5341653695434532
32950,27,54,0,2,23,0,2,0.07407407407407407,0.8518518518518519,4.0,1.5567068791734668
33000,27,55,0,1,23,0,3,0.037037037037037035,0.8518518518518519,4.074074074074074,1.5637907343031885
33050,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5417712900902756
33100,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5281895022306946
33150,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.547969253945779
33200,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5322456761289658
33250,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5419835758278224
33300,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.54881070941812
33350,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5502666443614008
33400,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5482956189290749
33450,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5339037979892067
33500,27,49,0,10,17,0,0,0.37037037037037035,0.6296296296296297,3.6296296296296298,1.5180868284324058
33550,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5504464638747095
33600,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.558169712554277
33650,27,52,0,6,19,0,2,0.2222222222222222,0.7037037037037037,3.8518518518518516,1.539374563904853
33700,27,54,0,0,27,0,0,0.0,1.0,4.0,1.5622965755374674
33750,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5320566545794188
33800,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5510338392393972
33850,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5382997007790602
33900,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5344018335550185
33950,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.535514112244834
34000,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5571136013612867
34050,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.555830018433174
34100,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.552399650817076
34150,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5525734970906533
34200,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5491985421045027
34250,27,51,1,4,22,1,0,0.14814814814814814,0.8148148148148148,3.7777777777777777,1.5372081166966498
34300,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5240464921228623
34350,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5385605543461944
34400,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5390150204541784
34450,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.545856844841212
34500,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5298581139712197
34550,27,52,0,6,19,0,2,0.2222222222222222,0.7037037037037037,3.8518518518518516,1.5444778722926105
34600,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5532199991991495
34650,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.534526550575926
34700,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5470008578346348
34750,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.543407644667279
34800,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5275101474805104
34850,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5494559072745273
34900,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5196552083012906
34950,27,54,0,2,23,0,2,0.07407407407407407,0.8518518518518519,4.0,1.562321484200954
35000,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5526290473622733
35050,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5268516878888767
35100,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5324392755027256
35150,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5375588589667524
35200,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5315054953178182
35250,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.56045173590794
35300,27,55,0,0,25,0,2,0.0,0.9259259259259259,4.074074074074074,1.5660871383930453
35350,27,54,0,0,27,0,0,0.0,1.0,4.0,1.5599354035331467
35400,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5562135152293333
35450,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5322604413020298
35500,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5405365673654468
35550,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5491716756708793
35600,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5457245182162764
35650,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5443786883575064
35700,27,54,0,0,27,0,0,0.0,1.0,4.0,1.5661710061968561
35750,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5458321280554304
35800,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5469519947278236
35850,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5452296069487865
35900,27,54,0,2,23,0,2,0.07407407407407407,0.8518518518518519,4.0,1.5595021146018357
35950,27,52,0,5,21,0,1,0.18518518518518517,0.7777777777777778,3.8518518518518516,1.545029281486681
36000,27,51,1,6,18,1,2,0.2222222222222222,0.6666666666666666,3.7777777777777777,1.5381029839742921
36050,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5406824321275485
36100,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.524362684479946
36150,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5513064148953677
36200,27,54,0,0,27,0,0,0.0,1.0,4.0,1.565555909354012
36250,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.546627170711226
36300,27,54,0,0,27,0,0,0.0,1.0,4.0,1.558582242030272
36350,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.533335170806569
36400,27,51,1,4,22,1,0,0.14814814814814814,0.8148148148148148,3.7777777777777777,1.5440913998614951
36450,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5479782923379766
36500,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5560471714713535
36550,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5492346076856411
36600,27,54,0,2,23,0,2,0.07407407407407407,0.8518518518518519,4.0,1.5515291979778043
36650,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5237743888527422
36700,27,50,0,8,19,0,0,0.2962962962962963,0.7037037037037037,3.7037037037037037,1.5188129990911017
36750,27,54,0,1,25,0,1,0.037037037037037035,0.9259259259259259,4.0,1.5535436701460195
36800,27,53,0,2,25,0,0,0.07407407407407407,0.9259259259259259,3.925925925925926,1.5512822064905183
36850,27,53,0,3,23,0,1,0.1111111111111111,0.8518518518518519,3.925925925925926,1.5427024339501283
36900,27,52,0,4,23,0,0,0.14814814814814814,0.8518518518518519,3.8518518518518516,1.5330131107719622
36950,27,51,0,6,21,0,0,0.2222222222222222,0.7777777777777778,3.7777777777777777,1.5277753262201048
37000,27,52,0,6,19,0,2,0.2222222222222222,0.7037037037037037,3.8518518518518516,1.5461505562786482
