Time[ps]    Etot/N[eV]   Epot/N[eV]   Ekin/N[eV]    T[K]
123.8000        -6.1047      -6.5259       0.4212  3258.7
123.9000        -6.1184      -6.5491       0.4308  3332.5
124.0000        -6.1283      -6.6397       0.5114  3956.6
124.1000        -6.1556      -6.5383       0.3826  2960.2
124.2000        -6.1563      -6.5669       0.4106  3176.8
124.3000        -6.1515      -6.5422       0.3908  3023.1
124.4000        -6.1519      -6.4585       0.3067  2372.4
124.5000        -6.1143      -6.4900       0.3757  2906.6
124.6000        -6.1137      -6.5103       0.3966  3068.4
124.7000        -6.1354      -6.5600       0.4245  3284.3
124.8000        -6.1487      -6.5491       0.4004  3097.6
124.9000        -6.1345      -6.4849       0.3504  2710.9
125.0000        -6.1401      -6.5188       0.3787  2929.8
125.1000        -6.1437      -6.5240       0.3803  2942.0
125.2000        -6.1500      -6.5674       0.4173  3228.7
125.3000        -6.1584      -6.5536       0.3952  3057.4
125.4000        -6.1549      -6.5678       0.4129  3194.6
125.5000        -6.1522      -6.5822       0.4300  3326.5
125.6000        -6.1216      -6.5338       0.4122  3189.2
125.7000        -6.1774      -6.6381       0.4608  3564.7
125.8000        -6.1968      -6.6468       0.4500  3481.4
125.9000        -6.1840      -6.5288       0.3448  2667.7
126.0000        -6.1452      -6.5763       0.4311  3335.5
126.1000        -6.1480      -6.5589       0.4109  3179.1
126.2000        -6.1623      -6.6203       0.4581  3543.7
126.3000        -6.1791      -6.5331       0.3540  2738.9
126.4000        -6.1559      -6.5948       0.4389  3395.8
126.5000        -6.1513      -6.5178       0.3665  2835.3
126.6000        -6.1347      -6.5402       0.4055  3137.3
126.7000        -6.1656      -6.6153       0.4497  3479.0
126.8000        -6.1723      -6.5846       0.4123  3189.4
126.9000        -6.1829      -6.5903       0.4074  3151.9
127.0000        -6.1887      -6.5389       0.3501  2708.6
127.1000        -6.1764      -6.5760       0.3996  3091.1
127.2000        -6.1869      -6.5956       0.4087  3161.6
127.3000        -6.1946      -6.6617       0.4671  3613.3
127.4000        -6.1829      -6.5548       0.3719  2876.9
127.5000        -6.1518      -6.5977       0.4459  3449.8
127.6000        -6.1621      -6.5684       0.4063  3143.3
127.7000        -6.1582      -6.6087       0.4505  3485.0
127.8000        -6.1478      -6.6051       0.4573  3537.8
127.9000        -6.1750      -6.6063       0.4313  3336.6
128.0000        -6.1298      -6.6086       0.4788  3704.2
128.1000        -6.1494      -6.5754       0.4260  3295.4
128.2000        -6.1179      -6.5850       0.4671  3613.9
128.3000        -6.1063      -6.4461       0.3399  2629.4
128.4000        -6.1430      -6.5696       0.4266  3300.4
128.5000        -6.1602      -6.6901       0.5298  4098.8
128.6000        -6.1536      -6.4897       0.3362  2600.8
128.7000        -6.1520      -6.5414       0.3894  3012.6
128.8000        -6.1330      -6.4960       0.3630  2808.7
128.9000        -6.1453      -6.5242       0.3790  2931.8
129.0000        -6.1689      -6.5609       0.3920  3032.6
129.1000        -6.1699      -6.5801       0.4102  3173.6
129.2000        -6.1602      -6.5947       0.4345  3361.6
129.3000        -6.1683      -6.5238       0.3556  2750.9
129.4000        -6.1603      -6.5915       0.4312  3335.7
129.5000        -6.1207      -6.6043       0.4836  3741.4
129.6000        -6.1220      -6.5112       0.3892  3011.2
129.7000        -6.1400      -6.5005       0.3605  2789.0
129.8000        -6.1363      -6.5090       0.3727  2883.0
129.9000        -6.1667      -6.6192       0.4526  3501.1
130.0000        -6.1642      -6.6563       0.4921  3807.1
130.1000        -6.1917      -6.6224       0.4307  3331.9
130.2000        -6.2004      -6.6461       0.4456  3447.6
130.3000        -6.1818      -6.5065       0.3247  2512.0
130.4000        -6.1820      -6.5793       0.3973  3073.6
130.5000        -6.1733      -6.6217       0.4484  3469.3
130.6000        -6.1870      -6.5517       0.3647  2821.5
130.7000        -6.2246      -6.6049       0.3803  2942.0
130.8000        -6.1851      -6.5811       0.3960  3063.6
130.9000        -6.2077      -6.6022       0.3945  3051.8
131.0000        -6.1983      -6.6533       0.4550  3520.4
131.1000        -6.1757      -6.6077       0.4320  3342.3
131.2000        -6.1890      -6.5304       0.3414  2641.0
131.3000        -6.1831      -6.5751       0.3919  3032.0
131.4000        -6.1646      -6.5823       0.4177  3231.4
131.5000        -6.1552      -6.5707       0.4154  3214.0
131.6000        -6.1775      -6.6070       0.4294  3322.3
131.7000        -6.1424      -6.5695       0.4271  3303.9
131.8000        -6.1538      -6.5155       0.3617  2797.9
131.9000        -6.1872      -6.5255       0.3383  2617.4
132.0000        -6.2074      -6.5659       0.3585  2773.5
132.1000        -6.1991      -6.4659       0.2668  2063.8
132.2000        -6.1516      -6.5556       0.4040  3125.4
132.3000        -6.1478      -6.5408       0.3930  3040.3
132.4000        -6.1524      -6.6093       0.4569  3534.7
132.5000        -6.1353      -6.6022       0.4669  3612.1
132.6000        -6.1170      -6.5317       0.4148  3208.7
132.7000        -6.0997      -6.4651       0.3654  2826.9
132.8000        -6.1350      -6.4659       0.3308  2559.2
132.9000        -6.1170      -6.6126       0.4956  3834.0
133.0000        -6.1088      -6.4795       0.3707  2867.5
133.1000        -6.1071      -6.5136       0.4065  3144.7
133.2000        -6.1325      -6.5767       0.4443  3436.9
133.3000        -6.1600      -6.5082       0.3482  2693.8
133.4000        -6.1462      -6.5419       0.3957  3061.2
133.5000        -6.1319      -6.5332       0.4013  3104.5
133.6000        -6.1492      -6.5535       0.4043  3127.6
133.7000        -6.1407      -6.5327       0.3920  3032.9
133.8000        -6.1690      -6.6332       0.4642  3591.3
133.9000        -6.1590      -6.6119       0.4529  3504.0
134.0000        -6.1553      -6.5755       0.4203  3251.3
134.1000        -6.1285      -6.5375       0.4090  3163.9
134.2000        -6.1162      -6.5871       0.4709  3643.4
134.3000        -6.1049      -6.5558       0.4509  3488.5
134.4000        -6.0847      -6.5796       0.4949  3828.7
134.5000        -6.1271      -6.5450       0.4180  3233.4
134.6000        -6.1275      -6.5690       0.4415  3415.5
134.7000        -6.1656      -6.4326       0.2670  2065.3
134.8000        -6.1765      -6.5719       0.3954  3058.6
134.9000        -6.2042      -6.6690       0.4648  3595.9
135.0000        -6.1921      -6.5850       0.3929  3039.8
135.1000        -6.1710      -6.5285       0.3575  2765.6
135.2000        -6.1660      -6.5756       0.4096  3168.7
135.3000        -6.1840      -6.5748       0.3909  3023.8
135.4000        -6.1884      -6.5656       0.3772  2918.2
135.5000        -6.1798      -6.5667       0.3868  2992.7
135.6000        -6.1658      -6.5557       0.3898  3015.9
135.7000        -6.1514      -6.5122       0.3608  2791.1
135.8000        -6.1561      -6.5904       0.4343  3359.7
135.9000        -6.1569      -6.6614       0.5045  3903.0
136.0000        -6.1670      -6.5022       0.3352  2593.1
136.1000        -6.1746      -6.5798       0.4052  3134.8
136.2000        -6.1679      -6.5381       0.3702  2864.2
136.3000        -6.1705      -6.5879       0.4174  3229.1
136.4000        -6.1936      -6.5632       0.3697  2860.0
136.5000        -6.1795      -6.5874       0.4079  3155.6
136.6000        -6.1704      -6.5674       0.3970  3071.5
136.7000        -6.1860      -6.5936       0.4076  3153.3
136.8000        -6.1815      -6.6271       0.4456  3447.2
136.9000        -6.1719      -6.6869       0.5150  3984.0
137.0000        -6.1745      -6.5698       0.3952  3057.5
137.1000        -6.1574      -6.6102       0.4528  3503.0
137.2000        -6.1127      -6.6039       0.4912  3800.4
137.3000        -6.1054      -6.4822       0.3768  2914.7
137.4000        -6.0857      -6.5748       0.4891  3783.7
137.5000        -6.0428      -6.5011       0.4583  3545.4
137.6000        -6.0629      -6.5271       0.4643  3591.9
137.7000        -6.1050      -6.5112       0.4062  3142.6
137.8000        -6.1171      -6.5451       0.4281  3311.6
137.9000        -6.1005      -6.4655       0.3650  2823.6
138.0000        -6.1226      -6.5658       0.4432  3428.4
138.1000        -6.1404      -6.5383       0.3979  3078.3
138.2000        -6.1700      -6.5131       0.3431  2654.7
138.3000        -6.1603      -6.5874       0.4271  3304.4
138.4000        -6.1765      -6.6436       0.4671  3613.8
138.5000        -6.1627      -6.5415       0.3787  2929.9
138.6000        -6.1413      -6.5617       0.4204  3252.3
138.7000        -6.1728      -6.6165       0.4438  3433.0
138.8000        -6.1858      -6.5618       0.3760  2908.9
138.9000        -6.1546      -6.5366       0.3820  2955.2
139.0000        -6.1842      -6.5912       0.4070  3148.7
139.1000        -6.1787      -6.5487       0.3700  2862.6
139.2000        -6.1845      -6.4616       0.2771  2143.9
139.3000        -6.1642      -6.5568       0.3926  3036.9
139.4000        -6.1658      -6.5869       0.4211  3257.7
139.5000        -6.1511      -6.6345       0.4834  3739.9
139.6000        -6.1451      -6.5819       0.4368  3379.3
139.7000        -6.1501      -6.4484       0.2983  2307.8
139.8000        -6.1585      -6.5302       0.3717  2875.6
139.9000        -6.1528      -6.5318       0.3791  2932.5
140.0000        -6.1863      -6.5331       0.3467  2682.4
140.1000        -6.1809      -6.5832       0.4023  3112.6
140.2000        -6.1803      -6.6689       0.4886  3780.1
140.3000        -6.1825      -6.5187       0.3362  2600.9
140.4000        -6.1828      -6.6182       0.4354  3368.2
140.5000        -6.1773      -6.6383       0.4609  3565.9
140.6000        -6.1551      -6.5971       0.4420  3419.4
140.7000        -6.1720      -6.6380       0.4661  3605.7
140.8000        -6.1686      -6.5267       0.3582  2770.9
140.9000        -6.1493      -6.5537       0.4043  3128.2
141.0000        -6.1790      -6.5290       0.3500  2707.7
141.1000        -6.1773      -6.5453       0.3680  2846.9
141.2000        -6.1820      -6.6186       0.4366  3377.7
141.3000        -6.1831      -6.5594       0.3763  2911.6
141.4000        -6.1820      -6.5675       0.3855  2982.0
141.5000        -6.2159      -6.5759       0.3600  2785.0
141.6000        -6.2053      -6.5864       0.3811  2948.3
141.7000        -6.2014      -6.5925       0.3911  3025.6
141.8000        -6.1948      -6.5483       0.3535  2735.0
141.9000        -6.1888      -6.6715       0.4827  3734.5
142.0000        -6.1884      -6.6077       0.4192  3243.4
142.1000        -6.1885      -6.5991       0.4107  3176.9
142.2000        -6.1759      -6.5745       0.3985  3083.2
142.3000        -6.1446      -6.5519       0.4073  3150.8
142.4000        -6.1338      -6.5491       0.4153  3213.0
142.5000        -6.1368      -6.6671       0.5303  4102.9
142.6000        -6.1143      -6.5259       0.4116  3183.9
142.7000        -6.0984      -6.5517       0.4534  3507.4
142.8000        -6.0919      -6.4960       0.4041  3126.5
142.9000        -6.0984      -6.5986       0.5002  3869.9
143.0000        -6.0958      -6.5636       0.4678  3619.3
143.1000        -6.1326      -6.5646       0.4320  3342.1
143.2000        -6.1243      -6.5270       0.4027  3115.3
143.3000        -6.1237      -6.5262       0.4026  3114.3
143.4000        -6.1085      -6.4816       0.3731  2886.4
143.5000        -6.1361      -6.5521       0.4159  3217.7
143.6000        -6.1584      -6.6030       0.4446  3439.5
143.7000        -6.1111      -6.5651       0.4540  3512.5
143.8000        -6.1257      -6.5721       0.4464  3453.6
143.9000        -6.1338      -6.5766       0.4428  3425.6
144.0000        -6.1293      -6.6155       0.4862  3761.6
144.1000        -6.1517      -6.5346       0.3829  2962.2
144.2000        -6.1503      -6.5449       0.3946  3052.6
144.3000        -6.1675      -6.6789       0.5113  3955.8
144.4000        -6.1782      -6.5624       0.3842  2972.2
144.5000        -6.1706      -6.6029       0.4323  3344.6
144.6000        -6.1777      -6.5416       0.3639  2815.0
144.7000        -6.1538      -6.5403       0.3865  2990.1
144.8000        -6.1731      -6.5234       0.3504  2710.5
144.9000        -6.1762      -6.4853       0.3091  2391.6
145.0000        -6.1386      -6.5025       0.3638  2814.7
145.1000        -6.1123      -6.5821       0.4699  3635.1
145.2000        -6.1055      -6.4589       0.3534  2734.0
145.3000        -6.1079      -6.5170       0.4091  3164.8
145.4000        -6.1093      -6.5364       0.4270  3303.6
145.5000        -6.1220      -6.5500       0.4280  3310.9
145.6000        -6.1086      -6.4651       0.3565  2758.0
145.7000        -6.1143      -6.5382       0.4239  3279.4
145.8000        -6.1551      -6.6737       0.5186  4012.1
145.9000        -6.1802      -6.5926       0.4124  3190.4
146.0000        -6.1918      -6.5726       0.3808  2945.9
146.1000        -6.1777      -6.5323       0.3546  2743.7
146.2000        -6.2185      -6.5912       0.3728  2883.9
146.3000        -6.2079      -6.5754       0.3675  2843.1
146.4000        -6.1775      -6.5414       0.3640  2815.7
146.5000        -6.1890      -6.5818       0.3928  3038.8
146.6000        -6.1759      -6.5579       0.3820  2955.6
146.7000        -6.1760      -6.6043       0.4283  3313.6
146.8000        -6.1878      -6.5722       0.3843  2973.4
146.9000        -6.1611      -6.5508       0.3896  3014.3
147.0000        -6.1576      -6.5943       0.4367  3378.3
147.1000        -6.1714      -6.5927       0.4213  3259.1
147.2000        -6.1537      -6.5410       0.3874  2996.7
147.3000        -6.1428      -6.5509       0.4081  3157.0
147.4000        -6.1549      -6.5832       0.4283  3313.7
147.5000        -6.1688      -6.5434       0.3746  2898.0
147.6000        -6.1638      -6.6492       0.4853  3754.7
147.7000        -6.1968      -6.6131       0.4163  3220.6
147.8000        -6.1608      -6.6116       0.4508  3487.3
147.9000        -6.1698      -6.5021       0.3324  2571.3
148.0000        -6.1849      -6.5994       0.4145  3206.9
148.1000        -6.1915      -6.6140       0.4226  3269.1
148.2000        -6.2077      -6.6184       0.4107  3177.5
148.3000        -6.2054      -6.6227       0.4173  3228.7
148.4000        -6.2073      -6.6439       0.4366  3377.7
148.5000        -6.1601      -6.5655       0.4054  3136.0
148.6000        -6.1652      -6.5252       0.3601  2785.5
148.7000        -6.1978      -6.6016       0.4038  3123.9
148.8000        -6.1819      -6.5500       0.3681  2847.7
148.9000        -6.1738      -6.5880       0.4142  3204.2
149.0000        -6.1659      -6.6131       0.4472  3459.7
149.1000        -6.1084      -6.5736       0.4652  3599.2
149.2000        -6.1187      -6.5244       0.4057  3138.4
149.3000        -6.1626      -6.5405       0.3779  2923.7
149.4000        -6.1628      -6.5542       0.3914  3027.7
149.5000        -6.1405      -6.4878       0.3473  2687.0
149.6000        -6.1336      -6.5865       0.4529  3503.8
149.7000        -6.1293      -6.6236       0.4944  3824.7
149.8000        -6.1664      -6.6135       0.4471  3458.7
149.9000        -6.1297      -6.5957       0.4661  3605.7
150.0000        -6.1622      -6.6260       0.4638  3587.8
150.1000        -6.1429      -6.5757       0.4328  3348.4
150.2000        -6.1515      -6.6395       0.4880  3775.3
150.3000        -6.1347      -6.5048       0.3701  2863.2
150.4000        -6.1182      -6.5816       0.4634  3585.1
150.5000        -6.1403      -6.5682       0.4279  3310.7
150.6000        -6.1402      -6.6911       0.5508  4261.4
150.7000        -6.1374      -6.5206       0.3832  2964.8
150.8000        -6.1533      -6.6710       0.5177  4005.0
150.9000        -6.1365      -6.6157       0.4792  3707.5
151.0000        -6.1646      -6.6253       0.4607  3564.4
151.1000        -6.1941      -6.6674       0.4733  3661.6
151.2000        -6.1683      -6.6652       0.4968  3843.6
151.3000        -6.1643      -6.5336       0.3692  2856.5
151.4000        -6.1499      -6.6859       0.5360  4146.4
151.5000        -6.1591      -6.6412       0.4822  3730.1
151.6000        -6.1558      -6.5727       0.4169  3225.2
151.7000        -6.1503      -6.6368       0.4865  3763.4
151.8000        -6.1750      -6.6180       0.4430  3427.2
151.9000        -6.1744      -6.5488       0.3744  2896.4
152.0000        -6.2030      -6.6591       0.4561  3528.8
152.1000        -6.2009      -6.6006       0.3996  3091.6
152.2000        -6.2009      -6.5730       0.3722  2879.1
152.3000        -6.1952      -6.6170       0.4218  3263.4
152.4000        -6.1882      -6.5934       0.4052  3134.9
152.5000        -6.1877      -6.5180       0.3303  2555.6
152.6000        -6.1869      -6.6115       0.4245  3284.2
152.7000        -6.1658      -6.5369       0.3711  2871.0
152.8000        -6.1667      -6.5790       0.4123  3189.9
152.9000        -6.1675      -6.5150       0.3475  2688.0
153.0000        -6.1673      -6.5515       0.3843  2972.7
153.1000        -6.1732      -6.4989       0.3258  2520.2
153.2000        -6.1326      -6.6339       0.5013  3878.1
153.3000        -6.1750      -6.5219       0.3469  2684.0
153.4000        -6.1829      -6.5156       0.3328  2574.3
153.5000        -6.1855      -6.5085       0.3230  2498.5
153.6000        -6.1629      -6.5133       0.3503  2710.1
153.7000        -6.2025      -6.5833       0.3808  2945.7
153.8000        -6.1695      -6.5391       0.3696  2859.6
153.9000        -6.1818      -6.5854       0.4036  3122.2
154.0000        -6.1498      -6.5012       0.3514  2718.3
154.1000        -6.1668      -6.5688       0.4021  3110.5
154.2000        -6.1846      -6.6119       0.4273  3305.8
154.3000        -6.1936      -6.6370       0.4433  3429.7
154.4000        -6.1893      -6.6254       0.4361  3373.5
154.5000        -6.1986      -6.5593       0.3607  2790.5
154.6000        -6.1918      -6.6146       0.4228  3271.2
154.7000        -6.1849      -6.4982       0.3132  2423.3
154.8000        -6.1756      -6.6407       0.4651  3598.1
154.9000        -6.1744      -6.5757       0.4013  3104.4
155.0000        -6.1761      -6.5509       0.3747  2899.2
155.1000        -6.1760      -6.4684       0.2924  2261.9
155.2000        -6.1953      -6.6368       0.4415  3415.2
155.3000        -6.2013      -6.5577       0.3563  2756.8
155.4000        -6.2225      -6.5753       0.3527  2728.9
155.5000        -6.2010      -6.5497       0.3487  2697.7
155.6000        -6.2077      -6.5365       0.3287  2543.3
155.7000        -6.1922      -6.5378       0.3457  2674.1
155.8000        -6.1706      -6.5625       0.3919  3031.7
155.9000        -6.1864      -6.5904       0.4040  3125.4
156.0000        -6.1769      -6.5109       0.3340  2584.3
156.1000        -6.1746      -6.5561       0.3815  2951.3
156.2000        -6.1780      -6.6253       0.4473  3460.4
156.3000        -6.1829      -6.6371       0.4542  3514.0
156.4000        -6.1842      -6.5283       0.3442  2662.6
156.5000        -6.1872      -6.5964       0.4092  3165.7
156.6000        -6.1902      -6.6287       0.4386  3392.8
156.7000        -6.2019      -6.5454       0.3435  2657.8
156.8000        -6.1864      -6.5363       0.3499  2707.2
156.9000        -6.1763      -6.5546       0.3783  2926.4
157.0000        -6.1702      -6.6106       0.4404  3407.4
157.1000        -6.1618      -6.5274       0.3656  2828.2
157.2000        -6.1704      -6.5934       0.4230  3272.1
157.3000        -6.1751      -6.6273       0.4522  3498.1
157.4000        -6.1415      -6.5261       0.3847  2975.8
157.5000        -6.1065      -6.5450       0.4385  3392.3
157.6000        -6.1406      -6.4830       0.3424  2648.9
157.7000        -6.1489      -6.5812       0.4323  3344.8
157.8000        -6.1410      -6.5179       0.3768  2915.3
157.9000        -6.1746      -6.6104       0.4358  3371.8
158.0000        -6.1713      -6.5113       0.3400  2630.0
158.1000        -6.1787      -6.5493       0.3707  2867.5
158.2000        -6.1663      -6.5325       0.3662  2832.7
158.3000        -6.1695      -6.5257       0.3562  2755.5
158.4000        -6.1588      -6.5187       0.3598  2783.9
158.5000        -6.1707      -6.5993       0.4286  3315.8
158.6000        -6.1690      -6.5167       0.3477  2689.6
158.7000        -6.1891      -6.5489       0.3598  2783.4
158.8000        -6.1763      -6.5512       0.3749  2900.2
158.9000        -6.1604      -6.6163       0.4558  3526.6
159.0000        -6.1728      -6.5645       0.3917  3030.2
159.1000        -6.1455      -6.4788       0.3333  2578.8
159.2000        -6.1290      -6.5482       0.4192  3242.7
159.3000        -6.1609      -6.6388       0.4779  3697.2
159.4000        -6.1634      -6.5787       0.4153  3213.3
159.5000        -6.1666      -6.6118       0.4452  3444.3
159.6000        -6.1837      -6.5780       0.3943  3050.6
159.7000        -6.1760      -6.5267       0.3506  2712.7
159.8000        -6.1729      -6.5731       0.4002  3096.0
159.9000        -6.1845      -6.5822       0.3976  3076.1
160.0000        -6.1917      -6.6323       0.4406  3408.7
160.1000        -6.1857      -6.6427       0.4570  3535.5
160.2000        -6.1568      -6.4877       0.3309  2559.7
160.3000        -6.1936      -6.5754       0.3818  2953.7
160.4000        -6.1854      -6.6186       0.4332  3351.5
160.5000        -6.1870      -6.4686       0.2816  2178.9
160.6000        -6.1877      -6.5805       0.3928  3038.9
160.7000        -6.2056      -6.6166       0.4110  3179.7
160.8000        -6.1584      -6.5769       0.4185  3237.6
160.9000        -6.1307      -6.6005       0.4698  3634.5
161.0000        -6.0957      -6.4751       0.3794  2935.5
161.1000        -5.9853      -6.4558       0.4705  3639.9
161.2000        -6.0408      -6.5197       0.4790  3705.7
161.3000        -6.1097      -6.5213       0.4116  3184.2
161.4000        -6.1414      -6.5976       0.4562  3529.0
161.5000        -6.1420      -6.5396       0.3975  3075.5
161.6000        -6.1547      -6.5863       0.4316  3339.0
161.7000        -6.1355      -6.5513       0.4158  3216.7
161.8000        -6.1354      -6.5835       0.4481  3466.3
161.9000        -6.1258      -6.5264       0.4005  3098.7
162.0000        -6.1726      -6.6320       0.4594  3554.1
162.1000        -6.1454      -6.5107       0.3653  2826.2
162.2000        -6.1507      -6.5691       0.4184  3236.9
162.3000        -6.1639      -6.4856       0.3217  2488.7
162.4000        -6.1533      -6.5923       0.4390  3396.1
162.5000        -6.1273      -6.5634       0.4361  3373.8
162.6000        -6.1371      -6.4905       0.3534  2733.7
162.7000        -6.1496      -6.4775       0.3278  2536.1
162.8000        -6.1613      -6.5632       0.4019  3109.3
162.9000        -6.1601      -6.5095       0.3494  2703.3
163.0000        -6.1471      -6.5601       0.4130  3194.7
163.1000        -6.1394      -6.4945       0.3551  2747.4
163.2000        -6.1587      -6.5206       0.3619  2799.9
163.3000        -6.0875      -6.3986       0.3111  2406.5
163.4000        -6.1222      -6.5173       0.3951  3056.5
163.5000        -6.1524      -6.5808       0.4284  3313.9
163.6000        -6.1051      -6.4458       0.3407  2635.4
163.7000        -6.1456      -6.5336       0.3879  3001.2
163.8000        -6.1575      -6.5682       0.4107  3177.4
163.9000        -6.1436      -6.5842       0.4407  3409.1
164.0000        -6.1297      -6.6202       0.4905  3794.5
164.1000        -6.1183      -6.5253       0.4070  3148.6
164.2000        -6.1211      -6.4803       0.3592  2778.8
164.3000        -6.1479      -6.5839       0.4360  3372.8
164.4000        -6.1578      -6.4873       0.3294  2548.7
164.5000        -6.1212      -6.5634       0.4422  3421.1
164.6000        -6.1412      -6.5167       0.3756  2905.6
164.7000        -6.1769      -6.5887       0.4119  3186.3
164.8000        -6.1728      -6.5242       0.3513  2718.1
164.9000        -6.1848      -6.6542       0.4694  3631.1
165.0000        -6.1665      -6.6140       0.4475  3462.2
165.1000        -6.1801      -6.5593       0.3792  2933.5
165.2000        -6.1466      -6.5386       0.3920  3032.8
165.3000        -6.1780      -6.5623       0.3843  2972.7
165.4000        -6.1674      -6.5310       0.3636  2812.6
165.5000        -6.1664      -6.5671       0.4007  3100.0
165.6000        -6.1653      -6.5969       0.4316  3339.0
165.7000        -6.1684      -6.6669       0.4985  3856.6
165.8000        -6.1734      -6.5548       0.3814  2950.8
165.9000        -6.1725      -6.6311       0.4586  3547.6
166.0000        -6.1705      -6.6158       0.4453  3445.1
166.1000        -6.1585      -6.4861       0.3276  2534.3
166.2000        -6.1455      -6.6287       0.4833  3738.8
166.3000        -6.1113      -6.5434       0.4321  3342.5
166.4000        -6.1152      -6.5096       0.3944  3051.3
166.5000        -6.1199      -6.5073       0.3874  2997.0
166.6000        -6.1324      -6.4803       0.3480  2692.1
166.7000        -6.1228      -6.4632       0.3404  2633.4
166.8000        -6.1063      -6.4860       0.3797  2937.3
166.9000        -6.1177      -6.5893       0.4716  3648.3
167.0000        -6.1206      -6.5424       0.4218  3263.6
167.1000        -6.1334      -6.4531       0.3197  2473.2
167.2000        -6.1737      -6.5418       0.3681  2847.4
167.3000        -6.1576      -6.5536       0.3959  3063.2
167.4000        -6.1715      -6.5710       0.3995  3090.5
167.5000        -6.1756      -6.5575       0.3819  2954.7
167.6000        -6.1739      -6.5941       0.4203  3251.3
167.7000        -6.1762      -6.6124       0.4363  3375.2
167.8000        -6.1460      -6.5054       0.3595  2781.0
167.9000        -6.1965      -6.5537       0.3572  2763.3
168.0000        -6.1870      -6.5256       0.3385  2619.0
168.1000        -6.1614      -6.5910       0.4297  3324.3
168.2000        -6.1346      -6.5949       0.4603  3561.0
168.3000        -6.1422      -6.5629       0.4208  3255.1
168.4000        -6.1433      -6.5402       0.3969  3070.6
168.5000        -6.1586      -6.6437       0.4851  3752.8
168.6000        -6.1719      -6.5715       0.3995  3091.0
168.7000        -6.1482      -6.6116       0.4634  3585.2
168.8000        -6.1257      -6.6385       0.5129  3967.7
168.9000        -6.1438      -6.5491       0.4054  3136.0
169.0000        -6.1266      -6.5744       0.4478  3464.3
169.1000        -6.1113      -6.5048       0.3936  3044.8
169.2000        -6.1186      -6.4663       0.3477  2689.9
169.3000        -6.1276      -6.6216       0.4940  3822.0
169.4000        -6.1338      -6.5360       0.4022  3111.2
169.5000        -6.1413      -6.5558       0.4145  3206.6
169.6000        -6.1484      -6.5294       0.3810  2947.4
169.7000        -6.1580      -6.5104       0.3524  2726.3
169.8000        -6.1381      -6.5342       0.3960  3063.8
169.9000        -6.1679      -6.6295       0.4616  3571.0
170.0000        -6.1761      -6.5674       0.3913  3026.9
170.1000        -6.1702      -6.5480       0.3777  2922.2
170.2000        -6.1470      -6.6041       0.4571  3536.4
170.3000        -6.1483      -6.5838       0.4355  3369.3
170.4000        -6.1407      -6.6533       0.5126  3965.5
170.5000        -6.1572      -6.5426       0.3854  2981.3
170.6000        -6.1660      -6.5646       0.3986  3084.1
170.7000        -6.2135      -6.6139       0.4003  3097.1
170.8000        -6.1813      -6.5734       0.3921  3033.2
170.9000        -6.1678      -6.6257       0.4579  3542.1
171.0000        -6.1597      -6.5754       0.4157  3215.8
171.1000        -6.1541      -6.6001       0.4460  3450.6
171.2000        -6.1439      -6.5833       0.4393  3398.9
171.3000        -6.1605      -6.5806       0.4201  3249.8
171.4000        -6.1732      -6.5596       0.3864  2989.0
171.5000        -6.1747      -6.6231       0.4484  3468.7
171.6000        -6.1888      -6.5726       0.3838  2969.0
171.7000        -6.1893      -6.6149       0.4256  3292.9
171.8000        -6.1564      -6.6767       0.5202  4024.5
171.9000        -6.1696      -6.4969       0.3273  2532.2
172.0000        -6.1363      -6.5742       0.4379  3387.8
172.1000        -6.1400      -6.5999       0.4599  3558.2
172.2000        -6.1667      -6.5480       0.3812  2949.2
172.3000        -6.1754      -6.5828       0.4074  3151.8
172.4000        -6.1611      -6.5250       0.3640  2815.8
172.5000        -6.1741      -6.6256       0.4515  3493.3
172.6000        -6.1588      -6.4865       0.3277  2535.3
172.7000        -6.1170      -6.4559       0.3390  2622.4
172.8000        -6.0827      -6.4754       0.3927  3037.7
172.9000        -6.1323      -6.6168       0.4845  3748.2
173.0000        -6.1476      -6.6475       0.4999  3867.3
173.1000        -6.1452      -6.5357       0.3905  3021.1
173.2000        -6.1278      -6.5672       0.4395  3399.8
173.3000        -6.1428      -6.6485       0.5057  3912.5
173.4000        -6.1470      -6.5374       0.3904  3020.5
173.5000        -6.1491      -6.4989       0.3498  2706.1
173.6000        -6.1843      -6.5479       0.3636  2812.6
173.7000        -6.2007      -6.5977       0.3970  3071.3
173.8000        -6.1181      -6.5848       0.4667  3610.7
173.9000        -6.1349      -6.5916       0.4567  3533.1
174.0000        -6.1584      -6.5156       0.3572  2763.7
174.1000        -6.1742      -6.5898       0.4156  3215.2
174.2000        -6.1628      -6.5607       0.3979  3078.5
174.3000        -6.1508      -6.4821       0.3313  2562.9
174.4000        -6.1482      -6.5810       0.4328  3348.5
174.5000        -6.1254      -6.5964       0.4710  3643.8
174.6000        -6.1262      -6.5536       0.4274  3306.5
174.7000        -6.1353      -6.5402       0.4048  3132.0
174.8000        -6.1714      -6.5584       0.3870  2994.0
174.9000        -6.1744      -6.5112       0.3367  2605.1
175.0000        -6.1917      -6.6256       0.4339  3356.8
175.1000        -6.1510      -6.5350       0.3841  2971.2
175.2000        -6.1918      -6.6124       0.4206  3254.1
175.3000        -6.1776      -6.6236       0.4460  3450.3
